geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Carson City,driving,NA,Nevada,United States,2020-08-10,189.23
county,Carson City,driving,NA,Nevada,United States,2020-08-11,189.96
county,Carson City,driving,NA,Nevada,United States,2020-08-12,184.86
county,Carson City,driving,NA,Nevada,United States,2020-08-13,197.81
county,Carson City,driving,NA,Nevada,United States,2020-08-14,211.13
county,Carson City,driving,NA,Nevada,United States,2020-08-15,238.48
county,Carson City,driving,NA,Nevada,United States,2020-08-16,185.66
county,Carson City,driving,NA,Nevada,United States,2020-08-17,174.98
county,Carson City,driving,NA,Nevada,United States,2020-08-18,182.21
county,Carson City,driving,NA,Nevada,United States,2020-08-19,177.42
county,Carson City,driving,NA,Nevada,United States,2020-08-20,184.79
county,Carson City,driving,NA,Nevada,United States,2020-08-21,205.37
county,Carson City,driving,NA,Nevada,United States,2020-08-22,210.67
county,Carson City,driving,NA,Nevada,United States,2020-08-23,159.51
county,Carson City,driving,NA,Nevada,United States,2020-08-24,167.13
county,Carson City,driving,NA,Nevada,United States,2020-08-25,162.61
county,Carson City,driving,NA,Nevada,United States,2020-08-26,170.69
county,Carson City,driving,NA,Nevada,United States,2020-08-27,178.57
county,Carson City,driving,NA,Nevada,United States,2020-08-28,210.1
county,Carson City,driving,NA,Nevada,United States,2020-08-29,206.04
county,Carson City,driving,NA,Nevada,United States,2020-08-30,164.43
county,Carson City,driving,NA,Nevada,United States,2020-08-31,172.05
county,Carson City,driving,NA,Nevada,United States,2020-09-01,168.49
county,Carson City,driving,NA,Nevada,United States,2020-09-02,170.12
county,Carson City,driving,NA,Nevada,United States,2020-09-03,176.4
county,Carson City,driving,NA,Nevada,United States,2020-09-04,214.23
county,Carson City,driving,NA,Nevada,United States,2020-09-05,223.89
county,Carson City,driving,NA,Nevada,United States,2020-09-06,207.03
county,Carson City,driving,NA,Nevada,United States,2020-09-07,171.2
county,Carson City,driving,NA,Nevada,United States,2020-09-08,178.36
county,Carson City,driving,NA,Nevada,United States,2020-09-09,168.16
county,Carson City,driving,NA,Nevada,United States,2020-09-10,171.7
county,Carson City,driving,NA,Nevada,United States,2020-09-11,194.58
county,Carson City,driving,NA,Nevada,United States,2020-09-12,243.59
county,Carson City,driving,NA,Nevada,United States,2020-09-13,140.91
county,Carson City,driving,NA,Nevada,United States,2020-09-14,160.25
county,Carson City,driving,NA,Nevada,United States,2020-09-15,161.05
county,Carson City,driving,NA,Nevada,United States,2020-09-16,159.55
county,Carson City,driving,NA,Nevada,United States,2020-09-17,155.89
county,Carson City,driving,NA,Nevada,United States,2020-09-18,196.05
county,Carson City,driving,NA,Nevada,United States,2020-09-19,187.96
county,Carson City,driving,NA,Nevada,United States,2020-09-20,139.08
county,Carson City,driving,NA,Nevada,United States,2020-09-21,157.96
county,Carson City,driving,NA,Nevada,United States,2020-09-22,148.32
county,Carson City,driving,NA,Nevada,United States,2020-09-23,157.33
county,Carson City,driving,NA,Nevada,United States,2020-09-24,169.68
county,Carson City,driving,NA,Nevada,United States,2020-09-25,185.97
county,Carson City,driving,NA,Nevada,United States,2020-09-26,194.6
county,Carson City,driving,NA,Nevada,United States,2020-09-27,146.39
county,Carson City,driving,NA,Nevada,United States,2020-09-28,154.93
county,Carson City,driving,NA,Nevada,United States,2020-09-29,150.49
county,Carson City,driving,NA,Nevada,United States,2020-09-30,144.97
county,Carson City,driving,NA,Nevada,United States,2020-10-01,153.02
county,Carson City,driving,NA,Nevada,United States,2020-10-02,172.57
county,Carson City,driving,NA,Nevada,United States,2020-10-03,178.1
county,Carson City,driving,NA,Nevada,United States,2020-10-04,130.61
county,Carson City,driving,NA,Nevada,United States,2020-10-05,143.98
county,Carson City,driving,NA,Nevada,United States,2020-10-06,140.26
county,Carson City,driving,NA,Nevada,United States,2020-10-07,145.1
county,Carson City,driving,NA,Nevada,United States,2020-10-08,146.38
county,Carson City,driving,NA,Nevada,United States,2020-10-09,170.4
county,Carson City,driving,NA,Nevada,United States,2020-10-10,167.38
county,Carson City,driving,NA,Nevada,United States,2020-10-11,128.66
county,Carson City,driving,NA,Nevada,United States,2020-10-12,147.67
county,Carson City,driving,NA,Nevada,United States,2020-10-13,145.04
county,Carson City,driving,NA,Nevada,United States,2020-10-14,148.04
county,Carson City,driving,NA,Nevada,United States,2020-10-15,153.51
county,Carson City,driving,NA,Nevada,United States,2020-10-16,173.24
county,Carson City,driving,NA,Nevada,United States,2020-10-17,175.7
county,Carson City,driving,NA,Nevada,United States,2020-10-18,206.15
county,Carson City,driving,NA,Nevada,United States,2020-10-19,141.71
county,Carson City,driving,NA,Nevada,United States,2020-10-20,146.96
county,Carson City,driving,NA,Nevada,United States,2020-10-21,145.74
county,Carson City,driving,NA,Nevada,United States,2020-10-22,152.2
county,Carson City,driving,NA,Nevada,United States,2020-10-23,171.1
county,Carson City,driving,NA,Nevada,United States,2020-10-24,163.84
county,Carson City,driving,NA,Nevada,United States,2020-10-25,119.94
county,Carson City,driving,NA,Nevada,United States,2020-10-26,134.43
county,Carson City,driving,NA,Nevada,United States,2020-10-27,138.15
county,Carson City,driving,NA,Nevada,United States,2020-10-28,142.38
county,Carson City,driving,NA,Nevada,United States,2020-10-29,149.3
county,Carson City,driving,NA,Nevada,United States,2020-10-30,160.59
county,Carson City,driving,NA,Nevada,United States,2020-10-31,137.79
county,Carson City,driving,NA,Nevada,United States,2020-11-01,102.01
county,Carson City,driving,NA,Nevada,United States,2020-11-02,121.67
county,Carson City,driving,NA,Nevada,United States,2020-11-03,132.44
county,Carson City,driving,NA,Nevada,United States,2020-11-04,123.99
county,Carson City,driving,NA,Nevada,United States,2020-11-05,123.3
county,Carson City,driving,NA,Nevada,United States,2020-11-06,139.13
county,Carson City,driving,NA,Nevada,United States,2020-11-07,121.57
county,Carson City,driving,NA,Nevada,United States,2020-11-08,92.54
county,Carson City,driving,NA,Nevada,United States,2020-11-09,118.52
county,Carson City,driving,NA,Nevada,United States,2020-11-10,121.74
county,Carson City,driving,NA,Nevada,United States,2020-11-11,120.63
county,Carson City,driving,NA,Nevada,United States,2020-11-12,112.63
county,Carson City,driving,NA,Nevada,United States,2020-11-13,123.38
county,Carson City,driving,NA,Nevada,United States,2020-11-14,116.5
county,Carson City,driving,NA,Nevada,United States,2020-11-15,90.52
county,Carson City,driving,NA,Nevada,United States,2020-11-16,113.79
county,Carson City,driving,NA,Nevada,United States,2020-11-17,110.07
county,Carson City,driving,NA,Nevada,United States,2020-11-18,108.03
county,Carson City,driving,NA,Nevada,United States,2020-11-19,115.05
county,Carson City,driving,NA,Nevada,United States,2020-11-20,129.28
county,Carson City,driving,NA,Nevada,United States,2020-11-21,110.1
county,Carson City,driving,NA,Nevada,United States,2020-11-22,90.31
county,Carson City,driving,NA,Nevada,United States,2020-11-23,115.68
county,Carson City,driving,NA,Nevada,United States,2020-11-24,121.96
county,Carson City,driving,NA,Nevada,United States,2020-11-25,127.22
county,Carson City,driving,NA,Nevada,United States,2020-11-26,54.98
county,Carson City,driving,NA,Nevada,United States,2020-11-27,104.86
county,Carson City,driving,NA,Nevada,United States,2020-11-28,114.34
county,Carson City,driving,NA,Nevada,United States,2020-11-29,90.5
county,Carson City,driving,NA,Nevada,United States,2020-11-30,109.42
county,Carson City,driving,NA,Nevada,United States,2020-12-01,110.56
county,Carson City,driving,NA,Nevada,United States,2020-12-02,109.58
county,Carson City,driving,NA,Nevada,United States,2020-12-03,113.17
county,Carson City,driving,NA,Nevada,United States,2020-12-04,122.89
county,Carson City,driving,NA,Nevada,United States,2020-12-05,108.89
county,Carson City,driving,NA,Nevada,United States,2020-12-06,84.06
county,Carson City,driving,NA,Nevada,United States,2020-12-07,112.03
county,Carson City,driving,NA,Nevada,United States,2020-12-08,109.2
county,Carson City,driving,NA,Nevada,United States,2020-12-09,108.81
county,Carson City,driving,NA,Nevada,United States,2020-12-10,112.83
county,Carson City,driving,NA,Nevada,United States,2020-12-11,130.3
county,Carson City,driving,NA,Nevada,United States,2020-12-12,115.93
county,Carson City,driving,NA,Nevada,United States,2020-12-13,81.4
county,Carson City,driving,NA,Nevada,United States,2020-12-14,110.3
county,Carson City,driving,NA,Nevada,United States,2020-12-15,118.21
county,Carson City,driving,NA,Nevada,United States,2020-12-16,115
county,Carson City,driving,NA,Nevada,United States,2020-12-17,105.66
county,Carson City,driving,NA,Nevada,United States,2020-12-18,135.35
county,Carson City,driving,NA,Nevada,United States,2020-12-19,122.57
county,Carson City,driving,NA,Nevada,United States,2020-12-20,100.8
county,Carson City,driving,NA,Nevada,United States,2020-12-21,134.15
county,Carson City,driving,NA,Nevada,United States,2020-12-22,133.14
county,Carson City,driving,NA,Nevada,United States,2020-12-23,139.26
county,Carson City,driving,NA,Nevada,United States,2020-12-24,107.85
county,Carson City,driving,NA,Nevada,United States,2020-12-25,58.39
county,Carson City,driving,NA,Nevada,United States,2020-12-26,106.35
county,Carson City,driving,NA,Nevada,United States,2020-12-27,97.5
county,Carson City,driving,NA,Nevada,United States,2020-12-28,118.1
county,Carson City,driving,NA,Nevada,United States,2020-12-29,134.89
county,Carson City,driving,NA,Nevada,United States,2020-12-30,143.05
county,Carson City,driving,NA,Nevada,United States,2020-12-31,126.78
county,Carson City,driving,NA,Nevada,United States,2021-01-01,107.69
county,Carson City,driving,NA,Nevada,United States,2021-01-02,140
county,Carson City,driving,NA,Nevada,United States,2021-01-03,102.76
county,Carson City,driving,NA,Nevada,United States,2021-01-04,104.55
county,Carson City,driving,NA,Nevada,United States,2021-01-05,118.68
county,Carson City,driving,NA,Nevada,United States,2021-01-06,110.46
county,Carson City,driving,NA,Nevada,United States,2021-01-07,114.15
county,Carson City,driving,NA,Nevada,United States,2021-01-08,125.1
county,Carson City,driving,NA,Nevada,United States,2021-01-09,124.4
county,Carson City,driving,NA,Nevada,United States,2021-01-10,97.11
county,Carson City,driving,NA,Nevada,United States,2021-01-11,115.09
county,Carson City,driving,NA,Nevada,United States,2021-01-12,120.3
county,Carson City,driving,NA,Nevada,United States,2021-01-13,117.2
county,Carson City,driving,NA,Nevada,United States,2021-01-14,114.08
county,Carson City,driving,NA,Nevada,United States,2021-01-15,129.88
county,Carson City,driving,NA,Nevada,United States,2021-01-16,137.03
county,Carson City,driving,NA,Nevada,United States,2021-01-17,113.17
county,Carson City,driving,NA,Nevada,United States,2021-01-18,120.3
county,Carson City,driving,NA,Nevada,United States,2021-01-19,112.37
county,Carson City,driving,NA,Nevada,United States,2021-01-20,116.94
county,Carson City,driving,NA,Nevada,United States,2021-01-21,122.49
county,Carson City,driving,NA,Nevada,United States,2021-01-22,132.95
county,Carson City,driving,NA,Nevada,United States,2021-01-23,120.23
county,Carson City,driving,NA,Nevada,United States,2021-01-24,91.87
county,Carson City,driving,NA,Nevada,United States,2021-01-25,99.89
county,Carson City,driving,NA,Nevada,United States,2021-01-26,117.84
county,Carson City,driving,NA,Nevada,United States,2021-01-27,80.61
county,Carson City,driving,NA,Nevada,United States,2021-01-28,88.53
county,Carson City,driving,NA,Nevada,United States,2021-01-29,111.28
county,Carson City,driving,NA,Nevada,United States,2021-01-30,115.13
county,Carson City,driving,NA,Nevada,United States,2021-01-31,92.27
county,Carson City,driving,NA,Nevada,United States,2021-02-01,108.09
county,Carson City,driving,NA,Nevada,United States,2021-02-02,108.49
county,Carson City,driving,NA,Nevada,United States,2021-02-03,115.67
county,Carson City,driving,NA,Nevada,United States,2021-02-04,119.65
county,Carson City,driving,NA,Nevada,United States,2021-02-05,134.06
county,Carson City,driving,NA,Nevada,United States,2021-02-06,138.69
county,Carson City,driving,NA,Nevada,United States,2021-02-07,90.27
county,Carson City,driving,NA,Nevada,United States,2021-02-08,113.82
county,Carson City,driving,NA,Nevada,United States,2021-02-09,121.21
county,Carson City,driving,NA,Nevada,United States,2021-02-10,124.17
county,Carson City,driving,NA,Nevada,United States,2021-02-11,119.19
county,Carson City,driving,NA,Nevada,United States,2021-02-12,137.58
county,Carson City,driving,NA,Nevada,United States,2021-02-13,135.54
county,Carson City,driving,NA,Nevada,United States,2021-02-14,126.09
county,Carson City,driving,NA,Nevada,United States,2021-02-15,108.84
county,Carson City,driving,NA,Nevada,United States,2021-02-16,122.8
county,Carson City,driving,NA,Nevada,United States,2021-02-17,123.86
county,Carson City,driving,NA,Nevada,United States,2021-02-18,125.62
county,Carson City,driving,NA,Nevada,United States,2021-02-19,137.26
county,Carson City,driving,NA,Nevada,United States,2021-02-20,140.62
county,Carson City,driving,NA,Nevada,United States,2021-02-21,111.77
county,Carson City,driving,NA,Nevada,United States,2021-02-22,115.36
county,Carson City,driving,NA,Nevada,United States,2021-02-23,129.99
county,Carson City,driving,NA,Nevada,United States,2021-02-24,126.89
county,Carson City,driving,NA,Nevada,United States,2021-02-25,127.3
county,Carson City,driving,NA,Nevada,United States,2021-02-26,145.95
county,Carson City,driving,NA,Nevada,United States,2021-02-27,138.79
county,Carson City,driving,NA,Nevada,United States,2021-02-28,108.7
county,Carson City,driving,NA,Nevada,United States,2021-03-01,124.93
county,Carson City,driving,NA,Nevada,United States,2021-03-02,129.52
county,Carson City,driving,NA,Nevada,United States,2021-03-03,126.17
county,Carson City,driving,NA,Nevada,United States,2021-03-04,128.9
county,Carson City,driving,NA,Nevada,United States,2021-03-05,152.79
county,Carson City,driving,NA,Nevada,United States,2021-03-06,141.25
county,Carson City,driving,NA,Nevada,United States,2021-03-07,112.12
county,Carson City,driving,NA,Nevada,United States,2021-03-08,120.48
county,Carson City,driving,NA,Nevada,United States,2021-03-09,124
county,Carson City,driving,NA,Nevada,United States,2021-03-10,121.61
county,Carson City,driving,NA,Nevada,United States,2021-03-11,127.2
county,Churchill County,driving,NA,Nevada,United States,2020-01-13,100
county,Churchill County,driving,NA,Nevada,United States,2020-01-14,101.31
county,Churchill County,driving,NA,Nevada,United States,2020-01-15,117.55
county,Churchill County,driving,NA,Nevada,United States,2020-01-16,105.3
county,Churchill County,driving,NA,Nevada,United States,2020-01-17,143.57
county,Churchill County,driving,NA,Nevada,United States,2020-01-18,125.33
county,Churchill County,driving,NA,Nevada,United States,2020-01-19,101.65
county,Churchill County,driving,NA,Nevada,United States,2020-01-20,115.21
county,Churchill County,driving,NA,Nevada,United States,2020-01-21,98.83
county,Churchill County,driving,NA,Nevada,United States,2020-01-22,106.13
county,Churchill County,driving,NA,Nevada,United States,2020-01-23,112.04
county,Churchill County,driving,NA,Nevada,United States,2020-01-24,132.48
county,Churchill County,driving,NA,Nevada,United States,2020-01-25,131.31
county,Churchill County,driving,NA,Nevada,United States,2020-01-26,100.83
county,Churchill County,driving,NA,Nevada,United States,2020-01-27,106.68
county,Churchill County,driving,NA,Nevada,United States,2020-01-28,122.3
county,Churchill County,driving,NA,Nevada,United States,2020-01-29,118.17
county,Churchill County,driving,NA,Nevada,United States,2020-01-30,117.89
county,Churchill County,driving,NA,Nevada,United States,2020-01-31,141.57
county,Churchill County,driving,NA,Nevada,United States,2020-02-01,145.63
county,Churchill County,driving,NA,Nevada,United States,2020-02-02,92.77
county,Churchill County,driving,NA,Nevada,United States,2020-02-03,115
county,Churchill County,driving,NA,Nevada,United States,2020-02-04,118.86
county,Churchill County,driving,NA,Nevada,United States,2020-02-05,107.98
county,Churchill County,driving,NA,Nevada,United States,2020-02-06,122.64
county,Churchill County,driving,NA,Nevada,United States,2020-02-07,144.74
county,Churchill County,driving,NA,Nevada,United States,2020-02-08,144.18
county,Churchill County,driving,NA,Nevada,United States,2020-02-09,121.06
county,Churchill County,driving,NA,Nevada,United States,2020-02-10,128.42
county,Churchill County,driving,NA,Nevada,United States,2020-02-11,127.05
county,Churchill County,driving,NA,Nevada,United States,2020-02-12,130.49
county,Churchill County,driving,NA,Nevada,United States,2020-02-13,136.41
county,Churchill County,driving,NA,Nevada,United States,2020-02-14,166.76
county,Churchill County,driving,NA,Nevada,United States,2020-02-15,165.59
